_id,business_id,date,code,description
2166,09FOOD-0373,20140624,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Keep trying to obtain certification.
2167,09FOOD-0373,20150420,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION.Renew food service certificate.
2168,09FOOD-0374,20140415,"(19) FOOD EQUIPMENT AND UTENSILS: Wash, rinse water: clean, proper temperature",Wash temperature @110F @ the dish machine. Contact a Technician for repairs and adjust to @least 150F for this heat machine
2169,09FOOD-0374,20140415,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the shelf @ the work table is unclean. Please clean + sanitize
2170,09FOOD-0374,20141107,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Blade of tin cutter is unclean. Please wash thoroughly, rinse and sanitize."
2171,09FOOD-0374,20141107,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,Personal belongings e.g jacket stored on the food rack. Store elsewhere away from food or food contact/storage areas.
2172,09FOOD-0374,20150416,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Boxes of food stored on the floors of the walk-in freezer and in the dry storage area. Please lift items off the floor and store on the racks
2173,09FOOD-0374,20150416,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.","The stopper for the rinse sink of the 3compartment sink is unable to retain water. Please repair and in the meantime, please use the dish machine"
2174,09FOOD-0374,20150416,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the shelf above the food prep table has food residue etc. 2. The fan shield in the upright 1door cold unit in the milk section is dusty. Please clean and sanitize
2175,09FOOD-0375,20140122,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION.Bottom shelf of cooler is keeping food at 45F. Air flow in cooler is blocked from plates and containers. Decrease temp in cooler or store food in a way that dose not prevent air flow.
2176,09FOOD-0375,20140122,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Place thermometers into each cooler.
2177,09FOOD-0375,20140122,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,A few drawers in the main kitchen are soiled with food. Clean and sanitize. Remove food debris in ice cream freezers.
2178,09FOOD-0375,20140122,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",Utensils are displayed on dinning room tables. Ensure utensils are wrapped in a napkin to prevent contamination.
2179,09FOOD-0375,20141210,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The bottom left interior door to the 4 door cooler has exposed insulation. Repair/replace the door to prevent potential contamination.
2180,09FOOD-0375,20141210,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floor grout in various areas of he the kitchen are in disrepair. Repair the grout.
2181,09FOOD-0375,20150427,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor grout near the 3-compartment sink and dish machine are in disrepair. Repair the damaged grout to be easily cleanable and intact. The caulk behind the cook line is in disrepair. Remove and reseal. There is a broken floor tile in the walk in freezer. Repair the damage.
2182,09FOOD-0375,20150427,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The ceiling tiles in the employee buffet line are acoustic tiles. Replace with tiles that are smooth and easily cleanable
2183,09FOOD-0380,20140616,(2) FOOD: Original Container; properly labeled.,"Ensure all food items, such as flour, is properly labeled."
2184,09FOOD-0385,20140429,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",Dirty dishes were placed next to clean cooking equipment. Ensure clean and dirty items are store separately.
2185,09FOOD-0385,20141029,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Disposable utensils are stored improperly in the ice cream parlor. Store utensils with the handle all in the same direction.
2186,09FOOD-0385,20150407,(27) WATER: Source: safe; hot and cold under pressure.,CRITICAL VIOLATION. There is no hot water provided to the two compartment sink. All sinks must have hot and cold water at all times. A work order has been placed to provide hot water.
2187,09FOOD-0389,20140428,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.","Gaskets in poor repair at 2 door unit, repair"
2188,09FOOD-0390,20140430,(26) FOOD EQUIPMENT AND UTENSILS: No re-use of single-service articles.,
2189,09FOOD-0392,20140708,(2) FOOD: Original Container; properly labeled.,Ensure all spray bottles are labeled.
2190,09FOOD-0392,20140708,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Provide a sneeze guard at food service line.
2191,09FOOD-0392,20140708,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Clean shelving units in food storage area. Discard cream cheese stored in soiled plastic bag.
2192,09FOOD-0392,20140708,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Dust buildup on ceiling tiles. Clean.
2193,09FOOD-0392,20140708,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Walls contain grease buildup behind grill area. Clean.
2194,09FOOD-0392,20141112,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The ceiling vents in the kitchen are coated with dust. Routinely clean the ceiling vents.
2221,09FOOD-0400,20140115,"(29) PLUMBING: Installed, maintained",The faucet at the 3compartment sink leaks when turned on. Contact a Plumber for repairs.
2195,09FOOD-0392,20141112,(38) LIGHTING: Provided as required; fixtures shielded.,The light shield in the walk in cooler is not properly installed. Install the light shield correctly to prevent potential contamination from the bulb breaking.
2196,09FOOD-0392,20141112,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. IDPH food certificate has expired for Keith J Porter. The only other certificate is a Chicago cert. Provide an IDPH food safety certificate.
2197,09FOOD-0392,20150617,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",The waste water plumbing for the dish machine is in disrepair causing water to pool on the floor.
2198,09FOOD-0392,20150617,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The shelf under the hot hold equipment is soiled. The stand for the flat top grill is soiled. Routinely clean all food contact surfaces.
2199,09FOOD-0392,20150617,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,No garbage is provided in close proximity to the hand sink in the dish area. Provide a garbage.
2200,09FOOD-0392,20150617,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Mouse droppings were observed under the dry storage shelving in the basement. A new manager started recently and is not yet up to date on the pest control provider. Clean all floors and look in to what pest provider is under contract.
2201,09FOOD-0392,20150617,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the basement dry storage shelving in soiled. Routinely clean all floors.
2202,09FOOD-0392,20150617,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Chemical spray bottles are not labeled. Chemicals are being stored under the prep table. Label and store all chemicals in a designated area away from food and utensils.
2203,09FOOD-0392,20150617,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. There is no IDPH FSSMC on site. A Chicago Food Certificate is available. Obtain a IDPH FSSMC within 90 days. http://www.cityofevanston.org/health/food-service-manager-certification/
2204,09FOOD-0393,20150420,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Chemical stored with food items. Relocate.
2205,09FOOD-0394,20140717,(38) LIGHTING: Provided as required; fixtures shielded.,More lighting is required in the food storage closet in order to conduct proper cleaning.
2206,09FOOD-0394,20141218,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels are provided at the kitchen hand sink. Paper towels have been provided.
2222,09FOOD-0400,20140512,"(29) PLUMBING: Installed, maintained",Leaky faucet at the 3compartment sink. Contact Plumber for repairs.
2207,09FOOD-0394,20141218,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Mouse droppings are present in the dry storage room. Continue to follow the recommendations of the pest control company. Install a new door sweep to the rear emergency exit.
2208,09FOOD-0394,20141218,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor under the shelving in the corner of the dry storage room is soiled. Routinely clean floor to prevent attracting pests.
2209,09FOOD-0394,20141218,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Scrubbing Bubbles is being stored on the prep table. Store all chemicals in a designated location away from all food and food products.
2210,09FOOD-0394,20150618,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Eggs stored above milk and bread in the kitchen cooler. Store eggs below ready to eat food to prevent potential contamination.
2211,09FOOD-0394,20150618,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. Numerous drain flies are present in the dry storage room. Continue to follow pest control recommendations and routinely clean all floors.
2212,09FOOD-0396,20140819,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION.Update/renew food certification
2213,09FOOD-0397,20141021,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.","The interior of the ice machine is unclean-has darkened substance inside. Please dump ice, clean and thoroughly sanitize the interior of the unit"
2214,09FOOD-0397,20141021,"(29) PLUMBING: Installed, maintained",Leak at the faucet of the 3compartment sink. Pleas contact Plumber for repairs
2215,09FOOD-0397,20150324,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",The pressure gauge during washing at the dish machine is beyond the required 15-25psi. Contact Technician to adjust.
2216,09FOOD-0397,20150324,"(29) PLUMBING: Installed, maintained",No open site connection at the dish machine and the 3compartment sink. It is needed to prevent backflow of sewage into the units
2217,09FOOD-0398,20150323,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.","Gaskets on three door reach in cooler in poor repair, replace"
2218,09FOOD-0398,20150323,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Three compartment sink not secured to the wall, secure"
2219,09FOOD-0398,20150323,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. Il FSSMC expired, provide current certificate information"
2224,09FOOD-0400,20140922,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dust accumulation on the wall behind the 3compartment sink. Please clean.
2225,09FOOD-0400,20150115,(2) FOOD: Original Container; properly labeled.,The fan shields in the upright cold units are dusty. Please clean
2226,09FOOD-0400,20150527,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Dust at the vents in the kitchen. Clean
2227,09FOOD-0405,20140623,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towel at the designated hand sink. Provide paper towels at the hand sink.
2228,09FOOD-0405,20140623,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Unclean floors in the kitchen. Please scrub the floor especially under equipment and clean.
2229,09FOOD-0406,20150427,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.","Clean dishes stored on clean side of sink, but bear hand sink, relocate clean dishes or provide a splash guard for handsink"
2230,09FOOD-0406,20150427,"(29) PLUMBING: Installed, maintained","Sanitizer/soap dispenser at three compartment sink has hoses which hang into basins of sinks. Nice basin is prepared, hoses shall be removed, recommend installing hooks to secure hoses"
2231,09FOOD-0406,20150427,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Handsink not secured to wall, secure to wall"
2232,09FOOD-0409,20140407,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,
2233,09FOOD-0409,20150422,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Gasket broken on 2 door cooler. repair/replace
2234,09FOOD-0414,20141117,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Gasket @ the refrigeration unit is unclean. Please clean and sanitize
2235,09FOOD-0415,20140304,(2) FOOD: Original Container; properly labeled.,Unlabeled bulk items in the dry storage area. Label all containers with the contents.
2236,09FOOD-0415,20140304,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.","Home style refrigerator in the back. Once its faulty, please replace with an NSF approved commercial unit."
2237,09FOOD-0415,20140304,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.","Spoons, scoops etc not stored with the handles up. Please store with the handles facing an upward position."
2253,09FOOD-0424,20140211,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Powder spilled on floor. Clean.
2238,09FOOD-0415,20140304,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The 3compartment sink and the work area needs to be re-caulked.  Please re-caulk with a clear and easily cleanable material
2239,09FOOD-0415,20140820,(2) FOOD: Original Container; properly labeled.,Unlabeled containers of sugar. Please label containers with labels.
2240,09FOOD-0415,20140820,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. No Certified Food Manager employed at the facility. Please provide by 90days .
2241,09FOOD-0415,20150311,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",Tin cutter is unclean. Clean and sanitize
2242,09FOOD-0415,20150311,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The floor of the 2door upright cold unit is unclean. Clean and sanitize
2243,09FOOD-0418,20140307,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Crust/milk build-up in the 2door upright cold unit in the front service area. Please clean and sanitize.
2244,09FOOD-0418,20140307,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Cove molding south of the kitchen is in disrepair. Provide a cove molding that is easily cleanable and light colored.
2245,09FOOD-0418,20141022,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at the hand station of the kitchen. Provide immediately
2246,09FOOD-0418,20141022,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Walls in disrepair in the kitchen. Please provide light colored and easily cleanable wall finishes in these affected areas of the kitchen.
2247,09FOOD-0418,20141022,(38) LIGHTING: Provided as required; fixtures shielded.,No light shield in one of the dry storage rooms. Provide a light shield for the fixture
2248,09FOOD-0418,20150421,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Missing thermometers at the 2upright units in the kitchen. Provide at the warmest sections of these units
2249,09FOOD-0418,20150421,"(29) PLUMBING: Installed, maintained",No known open site connection at the newly installed walk-in cooler. Please furnish spec sheets to the Department regarding the walk-in cooler and the open site connection.
2250,09FOOD-0418,20150421,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","Broken/dent walls at the base of the walls of the kitchen (south-east). Please repair and provide a smooth, light colored and easily cleanable finish"
2251,09FOOD-0418,20150421,(38) LIGHTING: Provided as required; fixtures shielded.,No light cover for one of the fixtures in the dry storage room 1. Please provide a light guard for this fixture
2254,09FOOD-0424,20140716,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. Prep cooler is 48-50F. Temp. must be 41F. Discontinue using prep cooler until repaired.
2255,09FOOD-0424,20140716,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Store thermometer in front section of cooler.
2256,09FOOD-0424,20140716,"(12) PERSONNEL: Hands washed; clean, good hygienic practices.",CRITICAL VIOLATION. Paper towels must be provided at handwash sink. Wash hands in between handling cash and food.
2257,09FOOD-0424,20150116,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Dish soap is being used at the hand sink. Provide hand soap to properly wash hands.
2258,09FOOD-0424,20150116,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cleaning chemicals are bing stored above dry storage items. Store all chemicals in a designated area away from food and food containers.
2259,10FOOD-0001,20140709,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Spoon for tuna salad is sitting on shelf. Store spoon with tuna (at 41F or below) or clean after each use.
2260,10FOOD-0008,20140725,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.","CRITICAL VIOLATION.Observed several gnats/flies near soda dispensers, dish washing and rear door. Please increase pest control service and assure floors and contact surfaces are thoroughly cleaned and sanitized to minimize pest attraction."
2261,10FOOD-0017,20140124,(2) FOOD: Original Container; properly labeled.,"Packaged cookies are not labeled. Ensure to label all pre packaged items with info pertaining to where they were produced, packaged, the ingredient list, and any coloring, flavors or preservatives used."
2262,10FOOD-0017,20140124,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the freezer unit at the service area. Provide a thermometer at the warmest section of the unit.
2263,10FOOD-0017,20140805,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. A pan each of cooked rice and cooked ground beef prepared on 7.23.14 was still in the walk-in cooler. All prepared/cooked potentially hazardous foods at the facility must not exceed the expiration time of 7days. Items were discarded. 2. The packaged sushi is not labeled with its expiration date. Please label and ensure the expiration date does not exceed 7days from the time they were prepared
2264,10FOOD-0017,20140805,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Missing thermometer in the front white freezer. Provide at the warmest section of the unit.
2265,10FOOD-0017,20140805,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.","The interior of the ice machine is unclean. Please dump ice, clean thoroughly and sanitize."
2266,10FOOD-0017,20140805,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the shelf above the prep sinks have food debris-residue. Please clean and sanitize .
2267,10FOOD-0017,20150128,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Straw mats used for food storage at the front self-service counter. Remove and provide easily cleanable materials
2268,10FOOD-0017,20150128,"(18) FOOD EQUIPMENT AND UTENSILS: Pre-flushed, scraped, soaked.","Food debris, residue etc in the dish machine. Make sure to continue to pre-flush dishes prior to washing them in the machine"
2269,10FOOD-0019,20140325,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Remove polled corn starch found in storage closet.
2270,10FOOD-0019,20140325,(38) LIGHTING: Provided as required; fixtures shielded.,Increase light strength provided in storage closet. Required for proper cleaning.
2271,10FOOD-0019,20140729,(6) FOOD PROTECTION: Potentially hazardous food properly thawed.,Beef was found thawing in sink. Ensure cool water is running over water while it thaws.
2272,10FOOD-0019,20140729,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",Drawer holding cooking utensils contains food crumbs. Clean.
2273,10FOOD-0019,20140729,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Wall under 3 comp. sink is peeling. Repair.
2274,10FOOD-0019,20150311,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.","The paint on the walls of the walk in coolers and walk in freezer are peeling. There are also large cracks in the wall. Scrape, seal, and repaint. Acoustic ceiling tiles are in the dish area and in various areas in the kitchen. Replace the acoustic ceiling tiles with ones that are smooth and easily cleanable."
2275,10FOOD-0020,20140319,(2) FOOD: Original Container; properly labeled.,Food items not stored in its original container must be labeled (ex: sugar).
2276,10FOOD-0020,20140319,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Dish machine is out of service. Do not store clean or dirty equipment in machine while it is not in service.
2277,10FOOD-0020,20141014,(2) FOOD: Original Container; properly labeled.,Clear container of bulk food product under the prep table is not labeled.
2278,10FOOD-0020,20141014,(9) CROSS CONTAMINATION: Handling of food (ice) minimized; methods.,A cup is being used to dispense bulk food product. Provide a scoop with a designated handle to avoid potential contamination from soiled hands.
2279,10FOOD-0020,20150417,(38) LIGHTING: Provided as required; fixtures shielded.,The lights above the three compartment sink are not shielded. Provide a shield or shatter proof bulbs to prevent contamination if the bulbs break.
2320,10FOOD-0048,20140616,(2) FOOD: Original Container; properly labeled.,"Ensure all food items, such as flour, is labeled."
2280,10FOOD-0020,20150417,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION. As of July 1, 2014 the State of Illinois requires any food handler, unless that person has a valid Illinois Food Service Sanitation Manager Certification(FSSMC), to complete a food handler training course. A food handler is defined as an individual working with unpackaged food, food equipment or utensils, or food-contact surfaces.Enroll staff in a food handler course. http://www.cityofevanston.org/health/food-service-manager-certification/"
2281,10FOOD-0021,20140310,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia @0ppm. No concentration of sanitizer. Replenish to a concentration of 200ppm for quat.
2282,10FOOD-0021,20140310,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The caulk is wearing off the hand sinks in the toilet room. Re-caulk with a clear and easily cleanable material.
2283,10FOOD-0021,20140819,"(29) PLUMBING: Installed, maintained",The cold running water at the hand sink at the front service area runs poorly. Please contact licensed Plumber for repairs
2284,10FOOD-0021,20140819,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out lights in the bag in box area. Replace bulbs in this light fixture
2285,10FOOD-0021,20150216,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The handles of the doors of the reach-in cold unit in the front service area is unclean-has food debris. Clean +sanitize.
2286,10FOOD-0021,20150216,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Caulk at men's room hand sink has worn off. Re-caulk with an easily cleanable material.
2287,10FOOD-0022,20140324,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed soda gun hose resting in ice at front bar. Please be sure hose does not contaminate ice.
2288,10FOOD-0022,20140324,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Observed handle of scoop resting in flour. Please be sure dispensing scoops are stored with handles sticking out.
2289,10FOOD-0022,20140324,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION.Observed large gap at base of rear exit door to alley. Please repair floor or install sweep to close gap by enforce summer.
2290,10FOOD-0022,20140829,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed foods uncovered at prep stations. Please cover ready to eat foods.
2291,10FOOD-0022,20140829,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Observed handle of flour scoop in flour. Please store with handle out of ingredient.
4359,09FOOD-0087,20160225,(38) LIGHTING: Provided as required; fixtures shielded.,Lights upstairs are not covered. Provide a shield or use shatter proof bulbs.
2292,10FOOD-0022,20140829,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Observed handle of ice machine and seals of walk in soiled. Please clean and sanitize.
2293,10FOOD-0022,20140829,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Observed dish machine not reaching 180 degrees. Please increase hot water temp.
2294,10FOOD-0022,20140829,(30) PLUMBING: Cross-connection; back siphonage; back flow.,CRITICAL VIOLATION.Observed no air gap at dish machine and 3 compartment sink. Please allow 1 inch air gap and remove splash guard.
2295,10FOOD-0022,20140829,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Please investigate source of leak in employee changing room and resolve. Remove black catch bag.
2296,10FOOD-0022,20140829,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Investigate potential water damage to ceiling in dining room above south service station.
2297,10FOOD-0022,20150424,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Please finish repairing stained/soiled ceiling in dining room area
2298,10FOOD-0034,20140226,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Please use food grade scoop to dispense ingredients.
2299,10FOOD-0034,20140226,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Observed non-handled containers for food dispensing.  Please use food grade scoop to dispense ingredients.
2300,10FOOD-0034,20140226,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Observed wiping cloths on cutting boards. Please store wiping cloths in sanitizer solution when not in use.
2301,10FOOD-0034,20140812,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / IodinePlease utilize sanitizer buckets and store wiping cloths in sanitizer when not in use.
2302,10FOOD-0034,20150302,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Please do not store containers on top of food items within the food prep station.
2303,10FOOD-0034,20150302,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Please be sure food dispensing utensils are properly stored.
2304,10FOOD-0037,20140128,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","The nozzles at the soda dispenser are unclean. Please wash, clean and sanitize."
2305,10FOOD-0037,20140128,"(29) PLUMBING: Installed, maintained",Leak at the pipe below the 3compartment sink. Contact Plumber for repairs.
2306,10FOOD-0037,20140711,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the soda cold unit where milk is also sold. Please provide a thermometer at the warmest section of the unit.
2307,10FOOD-0037,20140711,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Please provide.
